step,loss,accuracy,raw_gain,applied_gain,scale,mode,seed,acc,gain_raw_row,gain_raw_col,gain_raw_max,gain_applied_row,gain_applied_col,gain_applied_max,harm_scale,floor_hits,wall_time_sec
5000,4.7079081535339355,0.03125,2015.5848388671875,9.083231925964355,1.0,res_scale,1,0.03125,2015.5848388671875,1226.73095703125,2015.5848388671875,8.8182954788208,9.083231925964355,9.083231925964355,1.0,0,5711.571733298013
5500,4.732953071594238,0.03125,11395.986328125,14.564908981323242,1.0,res_scale,1,0.03125,11395.986328125,8968.3427734375,11395.986328125,12.667052268981934,14.564908981323242,14.564908981323242,1.0,0,6285.738444983028
6000,4.777070045471191,0.0625,15411.60546875,16.438980102539062,1.0,res_scale,1,0.0625,15411.60546875,11813.5283203125,15411.60546875,14.167757034301758,16.438980102539062,16.438980102539062,1.0,0,6859.633920007036
6500,4.709347724914551,0.046875,12337.044921875,15.542864799499512,1.0,res_scale,1,0.046875,12337.044921875,9216.650390625,12337.044921875,14.010263442993164,15.542864799499512,15.542864799499512,1.0,0,7433.2782426660415
7000,4.738692760467529,0.03125,7741.3681640625,10.235442161560059,1.0,res_scale,1,0.03125,7741.3681640625,4330.193359375,7741.3681640625,10.235442161560059,9.442564010620117,10.235442161560059,1.0,0,8006.477030611946
7500,4.7653656005859375,0.03125,24088.126953125,14.411748886108398,1.0,res_scale,1,0.03125,24088.126953125,15075.4931640625,24088.126953125,14.411748886108398,12.314696311950684,14.411748886108398,1.0,0,8577.496991039021
8000,4.595124244689941,0.125,17751.744140625,13.050308227539062,1.0,res_scale,1,0.125,17751.744140625,14220.373046875,17751.744140625,13.050308227539062,10.04889965057373,13.050308227539062,1.0,0,9150.013266667956
8500,4.792324066162109,0.046875,539608.1875,26.29150390625,1.0,res_scale,1,0.046875,539608.1875,351165.375,539608.1875,26.29150390625,26.165019989013672,26.29150390625,1.0,0,9723.428808214958
9000,4.6775407791137695,0.046875,923990.375,29.940317153930664,1.0,res_scale,1,0.046875,923990.375,601375.6875,923990.375,28.931129455566406,29.940317153930664,29.940317153930664,1.0,0,10296.707622373011
9500,4.778285980224609,0.03125,598907.5,24.24032211303711,1.0,res_scale,1,0.03125,598907.5,415315.375,598907.5,21.352218627929688,24.24032211303711,24.24032211303711,1.0,0,10869.617602225044
10000,4.694963455200195,0.015625,2204389.75,36.90657043457031,1.0,res_scale,1,0.015625,2204389.75,1469675.75,2204389.75,33.39778518676758,36.90657043457031,36.90657043457031,1.0,0,11442.897311397945
10500,4.671112060546875,0.046875,1834912.25,33.4193000793457,1.0,res_scale,1,0.046875,1834912.25,1240648.375,1834912.25,31.590457916259766,33.4193000793457,33.4193000793457,1.0,0,12015.428408866981
11000,4.717613220214844,0.046875,2999378.5,38.40116500854492,1.0,res_scale,1,0.046875,2999378.5,2050645.0,2999378.5,35.238548278808594,38.40116500854492,38.40116500854492,1.0,0,12588.736611493048
11500,4.712854862213135,0.0625,1678333.875,33.19153594970703,1.0,res_scale,1,0.0625,1678333.875,1176097.0,1678333.875,31.65409278869629,33.19153594970703,33.19153594970703,1.0,0,13161.181414332008
12000,4.705040454864502,0.046875,3614366.5,43.240821838378906,1.0,res_scale,1,0.046875,3614366.5,2479598.5,3614366.5,41.27539825439453,43.240821838378906,43.240821838378906,1.0,0,13736.550861118943
12500,4.724486351013184,0.015625,503947.375,22.96343994140625,1.0,res_scale,1,0.015625,503947.375,358656.90625,503947.375,22.96343994140625,21.71335220336914,22.96343994140625,1.0,0,14311.013804788934
13000,4.616483211517334,0.0625,287618.71875,18.563169479370117,1.0,res_scale,1,0.0625,287618.71875,208830.34375,287618.71875,18.563169479370117,17.535032272338867,18.563169479370117,1.0,0,14884.753686983022
13500,4.660002708435059,0.0625,485750.0625,22.697460174560547,1.0,res_scale,1,0.0625,485750.0625,354148.5625,485750.0625,22.697460174560547,21.74835777282715,22.697460174560547,1.0,0,15459.704412922962
14000,4.600378036499023,0.046875,1619527.625,31.221820831298828,1.0,res_scale,1,0.046875,1619527.625,1132476.5,1619527.625,31.221820831298828,31.17074966430664,31.221820831298828,1.0,0,16034.537084111013
14500,4.700813293457031,0.0625,2564906.5,37.4072380065918,1.0,res_scale,1,0.0625,2564906.5,1760622.625,2564906.5,37.4072380065918,37.236515045166016,37.4072380065918,1.0,0,16610.24962933897
14999,4.6480393409729,0.046875,3064161.5,39.26998519897461,1.0,res_scale,1,0.046875,3064161.5,2090872.5,3064161.5,39.26998519897461,39.069149017333984,39.26998519897461,1.0,0,17185.38179548795
