step,loss,accuracy,raw_gain,applied_gain,scale,mode,seed,acc,gain_raw_row,gain_raw_col,gain_raw_max,gain_applied_row,gain_applied_col,gain_applied_max,harm_scale,floor_hits,wall_time_sec
5000,4.840334892272949,0.0,2.9544224739074707,1.028843641281128,1.0,mhc,2,0.0,2.9544224739074707,2.5798377990722656,2.9544224739074707,1.0285873413085938,1.028843641281128,1.028843641281128,1.0,0,2865.84103041701
5500,4.861254692077637,0.015625,3.02947998046875,1.0294685363769531,1.0,mhc,2,0.015625,3.02947998046875,2.6388437747955322,3.02947998046875,1.0292837619781494,1.0294685363769531,1.0294685363769531,1.0,0,3152.6436595150735
6000,4.860496520996094,0.0,3.0656113624572754,1.029516577720642,1.0,mhc,2,0.0,3.0656113624572754,2.5786945819854736,3.0656113624572754,1.029516577720642,1.0288894176483154,1.029516577720642,1.0,0,3439.4319658039603
6500,4.8467183113098145,0.015625,3.0914998054504395,1.0291740894317627,1.0,mhc,2,0.015625,3.0914998054504395,2.5621347427368164,3.0914998054504395,1.0290040969848633,1.0291740894317627,1.0291740894317627,1.0,0,3726.2087178330403
7000,4.855344772338867,0.0,3.091836452484131,1.02961266040802,1.0,mhc,2,0.0,3.091836452484131,2.6141319274902344,3.091836452484131,1.02961266040802,1.029540777206421,1.02961266040802,1.0,0,4012.934236072935
7500,4.849215984344482,0.03125,2.9449610710144043,1.0292012691497803,1.0,mhc,2,0.03125,2.9449610710144043,2.601227283477783,2.9449610710144043,1.0292012691497803,1.0288300514221191,1.0292012691497803,1.0,0,4299.709384158021
8000,4.840057373046875,0.0,2.8706047534942627,1.0302988290786743,1.0,mhc,2,0.0,2.8706047534942627,2.583826780319214,2.8706047534942627,1.0298545360565186,1.0302988290786743,1.0302988290786743,1.0,0,4586.4777442049235
8500,4.830293655395508,0.0,3.4932374954223633,1.0281972885131836,1.0,mhc,2,0.0,3.4932374954223633,2.828052043914795,3.4932374954223633,1.0280686616897583,1.0281972885131836,1.0281972885131836,1.0,0,4873.2257483580615
9000,4.793567180633545,0.03125,3.455094337463379,1.028791069984436,1.0,mhc,2,0.03125,3.455094337463379,2.8761324882507324,3.455094337463379,1.0285537242889404,1.028791069984436,1.028791069984436,1.0,0,5159.992874353891
9500,4.822241306304932,0.015625,3.3202271461486816,1.0300456285476685,1.0,mhc,2,0.015625,3.3202271461486816,2.6664159297943115,3.3202271461486816,1.0298131704330444,1.0300456285476685,1.0300456285476685,1.0,0,5446.743373380043
10000,4.792831897735596,0.03125,3.6714863777160645,1.029517650604248,1.0,mhc,2,0.03125,3.6714863777160645,3.016845464706421,3.6714863777160645,1.0293025970458984,1.029517650604248,1.029517650604248,1.0,0,5733.508496404858
10500,4.796053886413574,0.03125,4.112982749938965,1.029897689819336,1.0,mhc,2,0.03125,4.112982749938965,2.993114948272705,4.112982749938965,1.029897689819336,1.0293976068496704,1.029897689819336,1.0,0,6020.311340925982
11000,4.755218982696533,0.03125,4.842757701873779,1.0296858549118042,1.0,mhc,2,0.03125,4.704781532287598,4.842757701873779,4.842757701873779,1.0295414924621582,1.0296858549118042,1.0296858549118042,1.0,0,6307.062387470854
11500,4.761266708374023,0.03125,14.869696617126465,1.0291322469711304,1.0,mhc,2,0.03125,13.409505844116211,14.869696617126465,14.869696617126465,1.029007911682129,1.0291322469711304,1.0291322469711304,1.0,0,6593.846805821871
12000,4.776834011077881,0.046875,29.17007827758789,1.029899001121521,1.0,mhc,2,0.046875,24.219518661499023,29.17007827758789,29.17007827758789,1.0292503833770752,1.029899001121521,1.029899001121521,1.0,0,6880.392736903857
12500,4.723074913024902,0.046875,30.351850509643555,1.027461051940918,1.0,mhc,2,0.046875,29.404211044311523,30.351850509643555,30.351850509643555,1.027461051940918,1.0272704362869263,1.027461051940918,1.0,0,7166.910266458057
13000,4.7951884269714355,0.015625,28.370014190673828,1.0294181108474731,1.0,mhc,2,0.015625,26.080049514770508,28.370014190673828,28.370014190673828,1.0294181108474731,1.0293922424316406,1.0294181108474731,1.0,0,7453.360087879933
13500,4.709625244140625,0.046875,125.44868469238281,1.0280805826187134,1.0,mhc,2,0.046875,104.1177978515625,125.44868469238281,125.44868469238281,1.0280805826187134,1.0278749465942383,1.0280805826187134,1.0,0,7739.214732463006
14000,4.705976963043213,0.046875,117.57432556152344,1.0292267799377441,1.0,mhc,2,0.046875,96.66860961914062,117.57432556152344,117.57432556152344,1.0288325548171997,1.0292267799377441,1.0292267799377441,1.0,0,8025.245057404973
14500,4.771960258483887,0.015625,324.47088623046875,1.0281336307525635,1.0,mhc,2,0.015625,272.2770080566406,324.47088623046875,324.47088623046875,1.0281336307525635,1.0280356407165527,1.0281336307525635,1.0,0,8311.274653241038
14999,4.693682670593262,0.046875,415.68548583984375,1.0284996032714844,1.0,mhc,2,0.046875,371.5419921875,415.68548583984375,415.68548583984375,1.02815580368042,1.0284996032714844,1.0284996032714844,1.0,0,8596.718277676962
