step,loss,accuracy,raw_gain,applied_gain,scale,mode,seed,acc,gain_raw_row,gain_raw_col,gain_raw_max,gain_applied_row,gain_applied_col,gain_applied_max,harm_scale,floor_hits,wall_time_sec
5000,4.62078857421875,0.0625,68906.875,11.98004150390625,0.1649440391323769,harm,1,0.0625,50093.015625,68906.875,68906.875,10.629011154174805,11.98004150390625,11.98004150390625,0.1649440391323769,0,5760.080243643955
5500,4.535469055175781,0.109375,40737.34765625,12.07371997833252,0.18736300623134303,harm,1,0.109375,33364.7421875,40737.34765625,40737.34765625,11.96484088897705,12.07371997833252,12.07371997833252,0.18736300623134303,0,6336.870995566016
6000,4.523080348968506,0.109375,52678.0546875,12.047053337097168,0.185126507659675,harm,1,0.109375,41806.63671875,52678.0546875,52678.0546875,12.047053337097168,10.855725288391113,12.047053337097168,0.185126507659675,0,6910.290598987951
6500,4.561607360839844,0.109375,41328.46875,12.08185863494873,0.18252042629971973,harm,1,0.109375,35781.84375,41328.46875,41328.46875,12.08185863494873,9.45113468170166,12.08185863494873,0.18252042629971973,0,7485.588683448965
7000,4.518599033355713,0.125,66231.4375,11.882231712341309,0.17281345515215876,harm,1,0.125,54550.484375,66231.4375,66231.4375,11.882231712341309,9.203606605529785,11.882231712341309,0.17281345515215876,0,8060.0012319399975
7500,4.4266557693481445,0.109375,177476.84375,12.11330795288086,0.15977035849226898,harm,1,0.109375,144615.359375,177476.84375,177476.84375,12.11330795288086,9.26984691619873,12.11330795288086,0.15977035849226898,0,8636.438861871953
8000,4.479942798614502,0.09375,283693.875,11.82525634765625,0.150234544653773,harm,1,0.09375,228402.015625,283693.875,283693.875,11.82525634765625,8.891350746154785,11.82525634765625,0.150234544653773,0,9200.229599306942
8500,4.405447006225586,0.125,298430.15625,11.823539733886719,0.15009196267766353,harm,1,0.125,235001.03125,298430.15625,298430.15625,11.823539733886719,8.927453994750977,11.823539733886719,0.15009196267766353,0,9757.776532331947
9000,4.497908592224121,0.125,819341.4375,11.997690200805664,0.13880512269532622,harm,1,0.125,609996.6875,819341.4375,819341.4375,11.997690200805664,8.795896530151367,11.997690200805664,0.13880512269532622,0,10292.144545821939
9500,4.498082160949707,0.125,417623.25,11.975522994995117,0.14573109697312103,harm,1,0.125,326661.0,417623.25,417623.25,11.975522994995117,8.685369491577148,11.975522994995117,0.14573109697312103,0,10837.699827993987
10000,4.505334854125977,0.140625,1009612.3125,11.991355895996094,0.133123794627631,harm,1,0.140625,818974.875,1009612.3125,1009612.3125,11.991355895996094,8.365150451660156,11.991355895996094,0.133123794627631,0,11378.981326562003
10500,4.379436492919922,0.140625,1735721.0,11.875484466552734,0.12672315990813238,harm,1,0.140625,1396722.0,1735721.0,1735721.0,11.875484466552734,7.900063514709473,11.875484466552734,0.12672315990813238,0,11956.230790757923
11000,4.240389347076416,0.1875,1474427.25,12.032938003540039,0.1297878317380839,harm,1,0.1875,1239647.625,1474427.25,1474427.25,12.032938003540039,7.975543975830078,12.032938003540039,0.1297878317380839,0,12524.95345529099
11500,4.313126564025879,0.125,6082462.5,11.93393611907959,0.11203097335147146,harm,1,0.125,4966797.0,6082462.5,6082462.5,11.93393611907959,7.7080397605896,11.93393611907959,0.11203097335147146,0,13042.115332718939
12000,4.492207050323486,0.109375,9246018.0,11.996417045593262,0.11016022878530336,harm,1,0.109375,7164605.0,9246018.0,9246018.0,11.996417045593262,7.870278358459473,11.996417045593262,0.11016022878530336,0,13618.352632922935
12500,4.438014984130859,0.125,12985592.0,11.986175537109375,0.10553459950528461,harm,1,0.125,9756297.0,12985592.0,12985592.0,11.986175537109375,8.142656326293945,11.986175537109375,0.10553459950528461,0,14171.502529158024
13000,4.822131156921387,0.03125,11941130.0,12.106148719787598,0.11053059409238956,harm,1,0.03125,8944382.0,11941130.0,11941130.0,12.106148719787598,8.532233238220215,12.106148719787598,0.11053059409238956,0,14644.867630064022
13500,4.379641532897949,0.125,8936219.0,12.013233184814453,0.11193156959419488,harm,1,0.125,7015452.5,8936219.0,8936219.0,12.013233184814453,8.34530258178711,12.013233184814453,0.11193156959419488,0,15161.150508370949
14000,4.523473739624023,0.125,7499351.0,12.035505294799805,0.11223847418816148,harm,1,0.125,6334173.5,7499351.0,7499351.0,12.035505294799805,8.283231735229492,12.035505294799805,0.11223847418816148,0,15620.920263284934
14500,4.537881851196289,0.125,7569218.0,11.87598991394043,0.11081792416141285,harm,1,0.125,6657320.5,7569218.0,7569218.0,11.87598991394043,8.060847282409668,11.87598991394043,0.11081792416141285,0,16142.847390437964
14999,4.44406270980835,0.125,7093301.0,11.998364448547363,0.11014289947395799,harm,1,0.125,6785163.0,7093301.0,7093301.0,11.998364448547363,8.200162887573242,11.998364448547363,0.11014289947395799,0,16713.080110449926
