step,loss,accuracy,raw_gain,applied_gain,scale,mode,seed,acc,gain_raw_row,gain_raw_col,gain_raw_max,gain_applied_row,gain_applied_col,gain_applied_max,harm_scale,floor_hits,wall_time_sec
0,5.782888889312744,0.0,1.509186029434204,1.509186029434204,1.0,hc,0,0.0,1.509186029434204,1.3920432329177856,1.509186029434204,1.509186029434204,1.3920432329177856,1.509186029434204,1.0,0,1.9527984220767394
500,4.81078577041626,0.015625,1.8486462831497192,1.8486462831497192,1.0,hc,0,0.015625,1.700319528579712,1.8486462831497192,1.8486462831497192,1.700319528579712,1.8486462831497192,1.8486462831497192,1.0,0,473.12328936101403
1000,4.874069690704346,0.015625,2.0734872817993164,2.0734872817993164,1.0,hc,0,0.015625,1.8589264154434204,2.0734872817993164,2.0734872817993164,1.8589264154434204,2.0734872817993164,2.0734872817993164,1.0,0,1043.3336325760465
1500,4.852361679077148,0.03125,4.689643859863281,4.689643859863281,1.0,hc,0,0.03125,4.47725772857666,4.689643859863281,4.689643859863281,4.47725772857666,4.689643859863281,4.689643859863281,1.0,0,1613.425600944087
2000,4.906354904174805,0.0,2.837045669555664,2.837045669555664,1.0,hc,0,0.0,2.144313097000122,2.837045669555664,2.837045669555664,2.144313097000122,2.837045669555664,2.837045669555664,1.0,0,2182.698731489014
2500,4.877111911773682,0.0,5.4513139724731445,5.4513139724731445,1.0,hc,0,0.0,2.8283896446228027,5.4513139724731445,5.4513139724731445,2.8283896446228027,5.4513139724731445,5.4513139724731445,1.0,0,2752.3292973770294
3000,4.850469589233398,0.0,8.229860305786133,8.229860305786133,1.0,hc,0,0.0,4.30400276184082,8.229860305786133,8.229860305786133,4.30400276184082,8.229860305786133,8.229860305786133,1.0,0,3322.641899459064
3500,4.799656867980957,0.03125,9.017247200012207,9.017247200012207,1.0,hc,0,0.03125,4.580991744995117,9.017247200012207,9.017247200012207,4.580991744995117,9.017247200012207,9.017247200012207,1.0,0,3891.6551573190372
4000,4.794854164123535,0.015625,8.868427276611328,8.868427276611328,1.0,hc,0,0.015625,4.350822448730469,8.868427276611328,8.868427276611328,4.350822448730469,8.868427276611328,8.868427276611328,1.0,0,4459.997345821001
4500,4.752418518066406,0.0625,8.643623352050781,8.643623352050781,1.0,hc,0,0.0625,4.001323223114014,8.643623352050781,8.643623352050781,4.001323223114014,8.643623352050781,8.643623352050781,1.0,0,5029.167100814055
5000,4.791058540344238,0.03125,9.379191398620605,9.379191398620605,1.0,hc,0,0.03125,4.347195625305176,9.379191398620605,9.379191398620605,4.347195625305176,9.379191398620605,9.379191398620605,1.0,0,5597.573483154993
5500,4.683440208435059,0.0625,10.35365104675293,10.35365104675293,1.0,hc,0,0.0625,4.851110458374023,10.35365104675293,10.35365104675293,4.851110458374023,10.35365104675293,10.35365104675293,1.0,0,6164.065781451995
6000,4.812170505523682,0.015625,9.130128860473633,9.130128860473633,1.0,hc,0,0.015625,4.025574684143066,9.130128860473633,9.130128860473633,4.025574684143066,9.130128860473633,9.130128860473633,1.0,0,6729.1512067060685
6500,4.766322135925293,0.078125,10.62618350982666,10.62618350982666,1.0,hc,0,0.078125,5.197450160980225,10.62618350982666,10.62618350982666,5.197450160980225,10.62618350982666,10.62618350982666,1.0,0,7297.044783634017
7000,4.705624580383301,0.03125,15.951541900634766,15.951541900634766,1.0,hc,0,0.03125,7.9442362785339355,15.951541900634766,15.951541900634766,7.9442362785339355,15.951541900634766,15.951541900634766,1.0,0,7866.8455656170845
7500,4.789342403411865,0.015625,13.793142318725586,13.793142318725586,1.0,hc,0,0.015625,11.462862014770508,13.793142318725586,13.793142318725586,11.462862014770508,13.793142318725586,13.793142318725586,1.0,0,8438.720289039076
8000,4.8685784339904785,0.046875,19.340110778808594,19.340110778808594,1.0,hc,0,0.046875,12.262097358703613,19.340110778808594,19.340110778808594,12.262097358703613,19.340110778808594,19.340110778808594,1.0,0,9006.88019536098
8500,4.740824222564697,0.046875,20.19339370727539,20.19339370727539,1.0,hc,0,0.046875,11.775036811828613,20.19339370727539,20.19339370727539,11.775036811828613,20.19339370727539,20.19339370727539,1.0,0,9574.612205006066
9000,4.75581169128418,0.015625,13.741658210754395,13.741658210754395,1.0,hc,0,0.015625,9.034022331237793,13.741658210754395,13.741658210754395,9.034022331237793,13.741658210754395,13.741658210754395,1.0,0,10142.418990031001
9500,4.797617435455322,0.046875,14.714092254638672,14.714092254638672,1.0,hc,0,0.046875,9.706356048583984,14.714092254638672,14.714092254638672,9.706356048583984,14.714092254638672,14.714092254638672,1.0,0,10709.545669386047
10000,4.7551093101501465,0.078125,14.800226211547852,14.800226211547852,1.0,hc,0,0.078125,11.087388038635254,14.800226211547852,14.800226211547852,11.087388038635254,14.800226211547852,14.800226211547852,1.0,0,11277.452592903981
10500,4.732976913452148,0.03125,15.120329856872559,15.120329856872559,1.0,hc,0,0.03125,12.169391632080078,15.120329856872559,15.120329856872559,12.169391632080078,15.120329856872559,15.120329856872559,1.0,0,11847.043362598983
