step,loss,acc,gain_raw_row,gain_raw_col,gain_raw_max,gain_applied_row,gain_applied_col,gain_applied_max,harm_scale,floor_hits,wall_time_sec
0,5.700737953186035,0.0,1.363069772720337,1.4704052209854126,1.4704052209854126,1.363069772720337,1.4704052209854126,1.4704052209854126,1.0,0,0.2508237489964813
100,4.9226579666137695,0.015625,1.577152967453003,1.691182255744934,1.691182255744934,1.577152967453003,1.691182255744934,1.691182255744934,1.0,0,23.373501408845186
200,4.876918792724609,0.015625,3.050062656402588,3.462383985519409,3.462383985519409,3.050062656402588,3.462383985519409,3.462383985519409,1.0,0,46.377512437989935
300,4.887628555297852,0.0,3.5008649826049805,3.7718019485473633,3.7718019485473633,3.5008649826049805,3.7718019485473633,3.7718019485473633,1.0,0,69.4006164309103
400,4.894234657287598,0.015625,2.5442733764648438,3.259403705596924,3.259403705596924,2.5442733764648438,3.259403705596924,3.259403705596924,1.0,0,92.51612357888371
500,4.90248966217041,0.015625,4.533624172210693,5.065341472625732,5.065341472625732,4.533624172210693,5.065341472625732,5.065341472625732,1.0,0,115.54421780793928
600,4.854498863220215,0.03125,2.6721537113189697,2.694248676300049,2.694248676300049,2.6721537113189697,2.694248676300049,2.694248676300049,1.0,0,138.5634880058933
700,4.891908645629883,0.03125,5.626145362854004,6.2431440353393555,6.2431440353393555,5.626145362854004,6.2431440353393555,6.2431440353393555,1.0,0,161.67084388295189
800,4.849712371826172,0.015625,5.8206329345703125,7.369597434997559,7.369597434997559,5.8206329345703125,7.369597434997559,7.369597434997559,1.0,0,184.6780904820189
900,4.857734680175781,0.0,5.1077117919921875,8.475894927978516,8.475894927978516,5.1077117919921875,8.475894927978516,8.475894927978516,1.0,0,207.7063663918525
1000,4.824057579040527,0.03125,3.884066581726074,5.222385406494141,5.222385406494141,3.884066581726074,5.222385406494141,5.222385406494141,1.0,0,230.81893251091242
1100,4.857199668884277,0.015625,4.414682388305664,6.487881660461426,6.487881660461426,4.414682388305664,6.487881660461426,6.487881660461426,1.0,0,253.82550068804994
1200,4.8087873458862305,0.03125,4.257984161376953,7.521955966949463,7.521955966949463,4.257984161376953,7.521955966949463,7.521955966949463,1.0,0,276.92446729098447
1300,4.86151647567749,0.03125,6.830258846282959,9.157952308654785,9.157952308654785,6.830258846282959,9.157952308654785,9.157952308654785,1.0,0,299.93250799784437
1400,4.830906867980957,0.03125,6.621448516845703,8.955574035644531,8.955574035644531,6.621448516845703,8.955574035644531,8.955574035644531,1.0,0,322.98179811495356
1500,4.870048522949219,0.0,9.181620597839355,9.774450302124023,9.774450302124023,9.181620597839355,9.774450302124023,9.774450302124023,1.0,0,346.08400097093545
1600,4.843968391418457,0.015625,4.549561500549316,7.958803653717041,7.958803653717041,4.549561500549316,7.958803653717041,7.958803653717041,1.0,0,369.09679687488824
1700,4.780061721801758,0.0625,6.637495040893555,7.98783016204834,7.98783016204834,6.637495040893555,7.98783016204834,7.98783016204834,1.0,0,392.1313963290304
1800,4.692060470581055,0.0625,6.825601100921631,8.139058113098145,8.139058113098145,6.825601100921631,8.139058113098145,8.139058113098145,1.0,0,415.2703409290407
1900,4.780655860900879,0.03125,6.288881301879883,6.633264541625977,6.633264541625977,6.288881301879883,6.633264541625977,6.633264541625977,1.0,0,438.2787871588953
2000,4.735843658447266,0.078125,5.922049522399902,9.018190383911133,9.018190383911133,5.922049522399902,9.018190383911133,9.018190383911133,1.0,0,461.28708689589985
2100,4.729979991912842,0.0625,9.148920059204102,9.36463737487793,9.36463737487793,9.148920059204102,9.36463737487793,9.36463737487793,1.0,0,484.3952762200497
2200,4.794645309448242,0.03125,10.89200210571289,9.933826446533203,10.89200210571289,10.89200210571289,9.933826446533203,10.89200210571289,1.0,0,507.41743944888003
2300,4.715506553649902,0.03125,10.747809410095215,9.788169860839844,10.747809410095215,10.747809410095215,9.788169860839844,10.747809410095215,1.0,0,530.5332476459444
2400,4.630311965942383,0.125,17.341279983520508,16.61528968811035,17.341279983520508,12.871112823486328,12.007986068725586,12.871112823486328,0.901598307894657,0,553.5486725179944
2500,4.553112030029297,0.078125,22.49498748779297,19.654605865478516,22.49498748779297,9.157684326171875,11.568187713623047,11.568187713623047,0.7236612184059559,0,576.5531046618707
2600,4.625330924987793,0.078125,28.944862365722656,26.69857406616211,28.944862365722656,9.806612014770508,11.284687042236328,11.284687042236328,0.6757521904591011,0,599.6603245039005
2700,4.566882133483887,0.09375,27.55501937866211,25.308734893798828,27.55501937866211,9.401777267456055,12.47162914276123,12.47162914276123,0.6631608337863083,0,622.693084795028
2800,4.706241607666016,0.046875,35.43973159790039,33.06821060180664,35.43973159790039,11.304859161376953,12.209775924682617,12.209775924682617,0.6403443755925126,0,645.7118723299354
2900,4.7230753898620605,0.078125,47.98617935180664,48.832393646240234,48.832393646240234,11.015626907348633,12.107975006103516,12.107975006103516,0.5842550431892962,0,668.8310456150211
2999,4.751718521118164,0.0625,77.60823059082031,84.0424575805664,84.0424575805664,11.589727401733398,12.197890281677246,12.197890281677246,0.5415276351339745,0,691.6103341509588
