step,loss,acc,gain_raw_row,gain_raw_col,gain_raw_max,gain_applied_row,gain_applied_col,gain_applied_max,harm_scale,floor_hits,wall_time_sec
0,5.700737953186035,0.0,1.363069772720337,1.4704052209854126,1.4704052209854126,1.363069772720337,1.4704052209854126,1.4704052209854126,1.0,0,0.3444585120305419
100,4.9226579666137695,0.015625,1.577152967453003,1.691182255744934,1.691182255744934,1.577152967453003,1.691182255744934,1.691182255744934,1.0,0,23.351344818947837
200,4.876918792724609,0.015625,3.050062656402588,3.462383985519409,3.462383985519409,3.050062656402588,3.462383985519409,3.462383985519409,1.0,0,46.37509149382822
300,4.887628555297852,0.0,3.5008649826049805,3.7718019485473633,3.7718019485473633,3.5008649826049805,3.7718019485473633,3.7718019485473633,1.0,0,69.4826624179259
400,4.894234657287598,0.015625,2.5442733764648438,3.259403705596924,3.259403705596924,2.5442733764648438,3.259403705596924,3.259403705596924,1.0,0,92.51139774895273
500,4.90248966217041,0.015625,4.533624172210693,5.065341472625732,5.065341472625732,4.533624172210693,5.065341472625732,5.065341472625732,1.0,0,115.56344856088981
600,4.854498863220215,0.03125,2.6721537113189697,2.694248676300049,2.694248676300049,2.6721537113189697,2.694248676300049,2.694248676300049,1.0,0,138.66845318791457
700,4.891908645629883,0.03125,5.626145362854004,6.2431440353393555,6.2431440353393555,5.626145362854004,6.2431440353393555,6.2431440353393555,1.0,0,161.6775874570012
800,4.849712371826172,0.015625,5.8206329345703125,7.369597434997559,7.369597434997559,5.8206329345703125,7.369597434997559,7.369597434997559,1.0,0,184.6857594610192
900,4.857734680175781,0.0,5.1077117919921875,8.475894927978516,8.475894927978516,5.1077117919921875,8.475894927978516,8.475894927978516,1.0,0,207.80007014097646
1000,4.824057579040527,0.03125,3.884066581726074,5.222385406494141,5.222385406494141,3.884066581726074,5.222385406494141,5.222385406494141,1.0,0,230.81506204488687
1100,4.857199668884277,0.015625,4.414682388305664,6.487881660461426,6.487881660461426,4.414682388305664,6.487881660461426,6.487881660461426,1.0,0,253.91652926197276
1200,4.8087873458862305,0.03125,4.257984161376953,7.521955966949463,7.521955966949463,4.257984161376953,7.521955966949463,7.521955966949463,1.0,0,276.92197278281674
1300,4.86151647567749,0.03125,6.830258846282959,9.157952308654785,9.157952308654785,6.830258846282959,9.157952308654785,9.157952308654785,1.0,0,299.96025854186155
1400,4.830906867980957,0.03125,6.621448516845703,8.955574035644531,8.955574035644531,6.621448516845703,8.955574035644531,8.955574035644531,1.0,0,323.06746409786865
1500,4.870048522949219,0.0,9.181620597839355,9.774450302124023,9.774450302124023,9.181620597839355,9.774450302124023,9.774450302124023,1.0,0,346.0700958268717
1600,4.843968391418457,0.015625,4.549561500549316,7.958803653717041,7.958803653717041,4.549561500549316,7.958803653717041,7.958803653717041,1.0,0,369.086549409898
1700,4.780061721801758,0.0625,6.637495040893555,7.98783016204834,7.98783016204834,6.637495040893555,7.98783016204834,7.98783016204834,1.0,0,392.20702678896487
1800,4.692060470581055,0.0625,6.825601100921631,8.139058113098145,8.139058113098145,6.825601100921631,8.139058113098145,8.139058113098145,1.0,0,415.21452029794455
1900,4.780655860900879,0.03125,6.288881301879883,6.633264541625977,6.633264541625977,6.288881301879883,6.633264541625977,6.633264541625977,1.0,0,438.2219006458763
2000,4.735843658447266,0.078125,5.922049522399902,9.018190383911133,9.018190383911133,5.922049522399902,9.018190383911133,9.018190383911133,1.0,0,461.32323991297744
2100,4.729979991912842,0.0625,9.148920059204102,9.36463737487793,9.36463737487793,9.148920059204102,9.36463737487793,9.36463737487793,1.0,0,484.3370721398387
2200,4.794645309448242,0.03125,10.89200210571289,9.933826446533203,10.89200210571289,10.89200210571289,9.933826446533203,10.89200210571289,1.0,0,507.44250746583566
2300,4.715506553649902,0.03125,10.747809410095215,9.788169860839844,10.747809410095215,10.747809410095215,9.788169860839844,10.747809410095215,1.0,0,530.4381499788724
2400,4.663632392883301,0.09375,16.334754943847656,14.940832138061523,16.334754943847656,11.246391296386719,10.956064224243164,11.246391296386719,0.872272365950237,0,553.4424377640244
2500,4.6139631271362305,0.0625,17.198345184326172,15.486690521240234,17.198345184326172,11.739828109741211,11.184928894042969,11.739828109741211,0.8708198654243464,0,576.5669699769933
2600,4.673892974853516,0.078125,19.95555877685547,19.74603271484375,19.95555877685547,11.439366340637207,10.873361587524414,11.439366340637207,0.8274617132797211,0,599.595891635865
2700,4.655858993530273,0.09375,14.469361305236816,15.401144027709961,15.401144027709961,9.072163581848145,11.594297409057617,11.594297409057617,0.8104354777803209,0,622.6127040709835
2800,4.684399127960205,0.078125,29.352279663085938,31.758607864379883,31.758607864379883,13.07365608215332,13.43255615234375,13.43255615234375,0.7831630295105253,0,645.710588889895
2900,4.63644552230835,0.09375,48.88220977783203,51.73994827270508,51.73994827270508,11.22978401184082,10.49968433380127,11.22978401184082,0.6365994109924189,0,668.7347717229277
2999,4.76951789855957,0.046875,59.31672668457031,59.73622131347656,59.73622131347656,12.190421104431152,10.791620254516602,12.190421104431152,0.610057652325839,0,691.520226854831
